Ngày giao,Mã giao dịch,Mã thuê bao,Dịch vụ,Người thực hiện,MW001114157,Ngày hoàn công,Nội dung vướng mắc,,,,,
13/07/2026 08:43,VNP-TL/00067062,tcbsd384htm,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 09:44,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067061,tcbsd285dc,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 09:44,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067060,tcbsd37dt,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 09:44,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067059,techhni10,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 09:44,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067058,sd120pg,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 10:11,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067057,sd57pct,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 10:11,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067056,techhni08,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 10:11,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067055,sd2pl,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 10:11,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067053,tcbsd8cb,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 09:45,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067052,sdw50,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 10:12,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067051,sd8nh,Fiber,Đăng Văn Minh,Đã hoàn công,13/07/2026 10:12,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:43,VNP-TL/00067050,tcbsd86ngt,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 09:45,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 08:44,VNP-TL/00067068,sd594nvl,Fiber,Ngô Thị Minh Phương,Đã hoàn công,13/07/2026 11:32,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 08:44,VNP-TL/00067049,techhpg02,Fiber,Ngô Thị Minh Phương,Đã hoàn công,13/07/2026 11:32,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 08:44,VNP-TL/00067046,sdtk4,Fiber,Ngô Thị Minh Phương,Đã hoàn công,13/07/2026 11:32,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 08:44,VNP-TL/00067043,techbnh01,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 08:13,Lh các đơn vị để thực hiện kt  0912905454 + 0915323888,,,,,
13/07/2026 08:44,VNP-TL/00067033,tcbsd94k1,Fiber,Ngô Thị Minh Phương,Đã hoàn công,17/07/2026 10:54,"Lh các đơn vị để thực hiện kt 0914777677 + 0912298379 báo hôm nay đã  thanh lý chưa hoàn công trên one , chiều sẽ hoàn công trên one ",Đã mail cảnh báo lần 2 - 16/07/2026 09:14,,,,
13/07/2026 08:45,51595,,Fiber,Lê Đức Vinh,Đã hoàn công,14/07/2026 14:33,Đã chuyển VTT,,,,,
13/07/2026 08:49,VNP-LD/00075467,fbr00i463,Fiber,Lương Tuấn Thanh,Đã hoàn công,16/07/2026 10:33,,Đã mail cảnh báo lần 2 - 16/07/2026 09:14,,,,
13/07/2026 08:50,VNP-LD/00075408,fbr00hxw9,Fiber,Lý Bích Hằng,Đã hoàn công,14/07/2026 14:27,,,,,,
13/07/2026 08:51,VNP-LD/00075414,fbr00hxzh,Fiber,Tạ Lê Hoa,Đã hoàn công,14/07/2026 15:53,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 08:52,VNP-TL/00067083,fbr00hr1k,Fiber,Ngô Thị Minh Phương,Đã hoàn công,13/07/2026 15:14,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 08:53,VNP-DC/00015900,hay2807,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 08:13,Lh các đơn vị để thực hiện kt 0913031446 + 0912105799,,,,,
13/07/2026 08:54,51594,,Kênh Thuê Riêng,Nguyễn Duy Thành,Đã hoàn công,17/07/2026 09:48,"Khảo sát các kênh truyền cho dự án mới của VMS, yêu cầu phương án triển khai phức tạp",Đã mail cảnh báo lần 2 - 16/07/2026 09:14,,,,
13/07/2026 08:54,51586,,Kênh Thuê Riêng,Nguyễn Duy Thành,Đã hoàn công,17/07/2026 09:10,"Khảo sát các kênh truyền cho dự án mới của VMS, yêu cầu phương án triển khai phức tạp",Đã mail cảnh báo lần 2 - 16/07/2026 09:14,,,,
13/07/2026 08:56,VNP-TL/00067082,dia000s7h,Internet trực tiếp,Đào Anh Vũ,Đã hoàn công,14/07/2026 16:23,VNP-TL/00067082,,,,,
13/07/2026 09:12,VNP-TL/00067085,MW000010862,Megawan NT,Vũ Thế Ninh,Đã hoàn công,15/07/2026 10:27,Đã báo đơn vị thi công,Đã mail cảnh báo lần 1 - 15/07/2026 09:14,,,,
13/07/2026 09:18,VNP-TD/00096636,MW000401530,Megawan LT,Vũ Thế Ninh,Đã hoàn công,14/07/2026 08:49,Đã báo đơn vị thi công,,,,,
13/07/2026 09:38,V06/DV/260713/00042,DI001043722,Internet trực tiếp,Nguyễn Duy Thành,Đã hoàn công,13/07/2026 14:13,đã báo các đơn vị,,,,,
13/07/2026 10:03,VNP-LD/00075477,fbr00i5ue,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 15:30,Lh các đơn vị để thực hiện 	0913589912 + 0833695555,,,,,
13/07/2026 10:28,51610,,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,17/07/2026 09:11,"Khảo sát các kênh truyền cho dự án mới của VMS, yêu cầu phương án triển khai phức tạp",Đã mail cảnh báo lần 2 - 16/07/2026 11:14,,,,
13/07/2026 10:28,51609,,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,13/07/2026 11:08,,,,,,
13/07/2026 10:34,51611,,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,15/07/2026 08:19,"Khảo sát các kênh truyền cho dự án mới của VMS, yêu cầu phương án triển khai phức tạp",,,,,
13/07/2026 10:34,VNP-LD/00075485,mnk0013wm,Metronet NT,Đào Anh Vũ,Đang xử lý,,"Kenh BCA, Chuyển VTT thực hiện",Đã mail cảnh báo lần 3 - 20/07/2026 11:14,,,,
13/07/2026 10:40,VNP-LD/00075478,mnk0013vw,Metronet LT,Đào Anh Vũ,Đang xử lý,,Chuyển SOC/ VTT thực hiện - kênh chia Vlan cho kahcsh hàng phối hợp,Đã mail cảnh báo lần 3 - 20/07/2026 11:14,,,,
13/07/2026 10:42,VNP-LD/00075488,mnk0013xa,Metronet NT,Đào Anh Vũ,Đang xử lý,,"Kenh BCA, Chuyển VTT thực hiện",Đã mail cảnh báo lần 3 - 20/07/2026 11:14,,,,
13/07/2026 10:57,BNH-LD/00931308,dia000skz,Internet trực tiếp,Đào Anh Vũ,Đã hoàn công,15/07/2026 10:25,Chuyển SOC/ VTT thực hiện,,,,,
13/07/2026 11:08,VNP-LD/00075490,fbr00i6fy,Fiber,Tạ Lê Hoa,Đã hoàn công,16/07/2026 13:48,15/7 gọi '0912100469 Lê Đức Hữu đã liên hệ lắp cho KH nhưng 2 ngày trước KH bị mất điện chiều nay hoặc sáng mai mới lắp dc,Đã mail cảnh báo lần 2 - 16/07/2026 11:14,,,,
13/07/2026 11:09,VNP-LD/00075491,fbr00i6hm,Fiber,Lý Bích Hằng,Đã hoàn công,14/07/2026 14:26,,,,,,
13/07/2026 11:10,VNP-LD/00075489,fbr00i682,Fiber,Lương Tuấn Thanh,Đã hoàn công,16/07/2026 10:33,,Đã mail cảnh báo lần 1 - 15/07/2026 11:14,,,,
13/07/2026 11:11,VNP-TD/00096645,ttth_vincom.tdh_l1k5,Fiber,Ngô Thị Minh Phương,Đã hoàn công,13/07/2026 15:14,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 11:11,VNP-TD/00096646,dyson_vinbatrieu.hni,Fiber,Ngô Thị Minh Phương,Đã hoàn công,13/07/2026 15:14,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 11:11,VNP-TD/00096647,ttth_pnthni,Fiber,Ngô Thị Minh Phương,Đã hoàn công,13/07/2026 15:15,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 11:12,VNP-TD/00096648,dyson_54lieugiai.hni,Fiber,Ngô Thị Minh Phương,Đã hoàn công,13/07/2026 15:15,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 11:14,VNP-LD/00075492,mwk000slo,Megawan NT,Vũ Thế Ninh,Đã hoàn công,14/07/2026 08:49,Đã báo đơn vị thi công,,,,,
13/07/2026 11:17,VNP-LD/00075493,fbr00i6jv,Fiber,Đăng Văn Minh,Đã hoàn công,15/07/2026 08:23,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 13:56,V06/DC/260713/00069,MW001148329,Megawan LT,Đào Anh Vũ,Đang xử lý,,Chuyển SOC/ VTT thực hiện - dịch chuyển kênh của VTI,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096656,MW000020469,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096657,MW000020470,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096658,MW000020471,Megawan NT,Đoàn Hải Hà,Đã hoàn công,14/07/2026 09:36,Báo VTT LCI thực hiện,,,,,
13/07/2026 13:59,VNP-TD/00096659,MW000019957,Megawan NT,Đoàn Hải Hà,Đã hoàn công,14/07/2026 09:40,Báo VTT LCI thực hiện,,,,,
13/07/2026 13:59,VNP-TD/00096660,MW000019959,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096661,MW000020079,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096649,MW000013819,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096650,MW000013814,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096651,MW000013817,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096652,MW000013815,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096653,MW000013825,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096654,MW000013828,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 13:59,VNP-TD/00096655,MW000013822,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Lỗi phiếu về LCI kênh trắng đã báo VNPT LCI map và giao thi công,Đã mail cảnh báo lần 3 - 20/07/2026 14:14,,,,
13/07/2026 14:04,VNP-LD/00075505,vcm2cjt,Fiber,Đăng Văn Minh,Đã hoàn công,20/07/2026 09:44,Khách hàng_Khách hàng chưa xong hạ tầng_Thoái trả phiếu do KH hẹn 18-7 nhận bàn giao,Đã mail cảnh báo lần 2 - 16/07/2026 14:14,,,,
13/07/2026 14:04,VNP-LD/00075505,vcm2ces,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 13:57,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 14:04,VNP-LD/00075503,fbr00i73f,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 08:26,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 14:04,VNP-LD/00075495,fbr00i6ot,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 08:27,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 14:04,VNP-LD/00075494,fbr00i6no,Fiber,Đăng Văn Minh,Đã hoàn công,14/07/2026 08:27,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 14:06,VNP-LD/00075500,fbr00i72c,Fiber,Ngô Thị Minh Phương,Đã hoàn công,15/07/2026 14:58, thoái trả hạ tầng kh chưa xong hẹn cuối tuần  0912216889  + 0913224172,Đã mail cảnh báo lần 1 - 15/07/2026 14:14,,,,
13/07/2026 14:06,VNP-LD/00075497,fbr00i6qz,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 09:29,Lh các đơn vị để thực hiện kt 0942388491 ,,,,,
13/07/2026 14:06,VNP-LD/00075496,fbr00i6q5,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 09:28,trả phiếu do hạ tầng kh chưa xong kt 0912756666 +         0913297462        ,,,,,
13/07/2026 14:06,VNP-LD/00074633,fbr00gi48,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 09:29,Lh các đơn vị để thực hiện kt 0913010352 + 0912025997	,,,,,
13/07/2026 14:08,VNP-LD/00075501,vcm2cpd,Fiber,Lê Đức Vinh,Đã hoàn công,17/07/2026 10:05,VTT đã thoái trả vì kahchs hàng chưa có điện tủ rack ,Đã mail cảnh báo lần 2 - 16/07/2026 14:14,,,,
13/07/2026 14:08,VNP-LD/00075505,vcm2cme,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 15:31,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 14:08,VNP-LD/00075505,vcm2cnq,Fiber,Ngô Thị Minh Phương,Đã hoàn công,15/07/2026 08:39,thoái trả do không thi công được,,,,,
13/07/2026 14:08,VNP-LD/00075505,vcm2coy,Fiber,Ngô Thị Minh Phương,Đã hoàn công,17/07/2026 11:10,Lh các đơn vị để thực hiện kt 0916922189 + 0911847888 kh hẹn 17/7,Đã mail cảnh báo lần 2 - 16/07/2026 14:14,,,,
13/07/2026 14:12,VNP-LD/00075499,fbr00i6uo,Fiber,Ngô Thị Minh Phương,Đã hoàn công,17/07/2026 08:24,Lh các đơn vị để thực hiện kt 0918166988 + 0912105799 hạ tầng kh chưa xong hẹn mai,Đã mail cảnh báo lần 2 - 16/07/2026 14:14,,,,
13/07/2026 14:12,VNP-LD/00075502,fbr00i72f,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 08:14,thoái trả Giao sai đc  kt 0912082122 + 0916686988,,,,,
13/07/2026 14:16,51614,,Kênh Thuê Riêng,Nguyễn Duy Thành,Đã hoàn công,17/07/2026 09:11,"Khảo sát các kênh truyền cho dự án mới của VMS, yêu cầu phương án triển khai phức tạp",Đã mail cảnh báo lần 2 - 16/07/2026 15:14,,,,
13/07/2026 14:16,51613,,Kênh Thuê Riêng,Nguyễn Duy Thành,Đã hoàn công,17/07/2026 09:12,"Khảo sát các kênh truyền cho dự án mới của VMS, yêu cầu phương án triển khai phức tạp",Đã mail cảnh báo lần 2 - 16/07/2026 15:14,,,,
13/07/2026 14:17,VNP-LD/00075508,mnk0013xs,Metronet LT,Đào Anh Vũ,Đã hoàn công,20/07/2026 11:20,Chuyển SOC/ VTT thực hiện,Đã mail cảnh báo lần 2 - 16/07/2026 15:14,,,,
13/07/2026 14:26,VNP-TL/00067089,MW000010332,Megawan LT,Đào Anh Vũ,Đã hoàn công,20/07/2026 11:20,Chuyển SOC/ VTT thực hiện,Đã mail cảnh báo lần 2 - 16/07/2026 15:14,,,,
13/07/2026 15:00,VNP-LD/00075525,vcm2ckx,Fiber,Ngô Thị Minh Phương,Đã hoàn công,15/07/2026 14:54,thoái trả : Khách hàng đang hoàn thiện nội thất,,,,,
13/07/2026 15:00,VNP-LD/00075525,vcm2cko,Fiber,Ngô Thị Minh Phương,Đã hoàn công,14/07/2026 15:31,Lh các đơn vị để thực hiện ,,,,,
13/07/2026 15:00,VNP-LD/00075523,fbr00i7c8,Fiber,Ngô Thị Minh Phương,Đã hoàn công,15/07/2026 08:40,Lh các đơn vị để thực hiện kt 0912688922 + 0919232698	,,,,,
13/07/2026 15:46,VNP-LD/00075534,fbr00i7qs,Fiber,Ngô Thị Minh Phương,Đã hoàn công,15/07/2026 08:40,thoái trả do KH yêu cầu thay đổi thông tin hợp đồng0916687866 +          0912612091        ,,,,,
13/07/2026 15:46,VNP-LD/00075532,fbr00i7p9,Fiber,Ngô Thị Minh Phương,Đã hoàn công,15/07/2026 09:04, kt  0915233858 +         0913327908 thoái trả  hạ tầng kh chưa xong hẹn cuối tuần,,,,,
13/07/2026 15:46,VNP-LD/00075529,fbr00i7fp,Fiber,Ngô Thị Minh Phương,Đã hoàn công,15/07/2026 16:53,đã LH a chiến TT VT Văn giang,Đã mail cảnh báo lần 1 - 15/07/2026 16:14,,,,
13/07/2026 16:16,VNP-DV/00013546,tuvantruyenthong35,Fiber,Đăng Văn Minh,Đã hoàn công,15/07/2026 08:58,Đã chuyển yêu cầu đến VTT,,,,,
13/07/2026 16:19,VNP-TL/00067092,MN000022849,Metronet LT,Nguyễn Duy Thành,Đang xử lý,,"Lỗi phiếu_sai dịch vụ với mã MEN ở HNI nên ko map đc phiếu , đã báo AS nhờ IT sửa lại dịch vụ",Đã mail cảnh báo lần 3 - 20/07/2026 17:14,,,,
13/07/2026 16:23,VNP-TL/00066878,MW000386608,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,15/07/2026 07:29,đã báo các đơn vị,,,,,
13/07/2026 16:24,VNP-TL/00067093,MN000388373,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,14/07/2026 13:29,đã báo các đơn vị,,,,,
13/07/2026 16:26,VNP-TL/00066877,MW000386612,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,15/07/2026 07:29,đã báo các đơn vị,,,,,
13/07/2026 16:27,VNP-TL/00066875,MW000387387,Metronet NT,Đoàn Hải Hà,Đã hoàn công,14/07/2026 10:58,đã báo các đơn vị,,,,,
13/07/2026 16:27,VNP-TL/00066876,MW000387376,Metronet NT,Đoàn Hải Hà,Đã hoàn công,14/07/2026 08:08,Báo VTT SLA thực hiện,,,,,
14/07/2026 08:23,HCM-TL/02772436,dia000ooa,Internet trực tiếp,Nguyễn Duy Thành,Đã hoàn công,14/07/2026 13:29,đã báo các đơn vị,,,,,
14/07/2026 08:24,TNN-TL/00167667,DI001013173,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,15/07/2026 10:27,Đã báo đơn vị thi công,,,,,
14/07/2026 08:25,51637,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,16/07/2026 16:02,ĐVBH: Thông tin địa chỉ không rõ ràng VTT không ks được ,Đã mail cảnh báo lần 1 - 16/07/2026 09:14,,,,
14/07/2026 08:25,51636,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,16/07/2026 09:30,Đã chuyển VTT,Đã mail cảnh báo lần 1 - 16/07/2026 09:14,,,,
14/07/2026 08:26,51629,,Internet trực tiếp,Lê Đức Vinh,Đang xử lý,,Lỗi phiếu hệ thống chuyển sai tổ địa bàn ,Đã mail cảnh báo lần 2 - 17/07/2026 09:14,,,,
14/07/2026 08:26,51628,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,16/07/2026 08:21,Đã chuyển VTT,,,,,
14/07/2026 08:26,51625,,Internet trực tiếp,Lê Đức Vinh,Đã hoàn công,16/07/2026 08:23,Đã chuyển VTT,,,,,
14/07/2026 08:27,51638,,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,14/07/2026 14:15,,,,,,
14/07/2026 08:27,51635,,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,14/07/2026 14:15,,,,,,
14/07/2026 08:27,51634,,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,15/07/2026 14:27,Đã báo đơn vị thi công,,,,,
14/07/2026 08:27,51633,,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,14/07/2026 14:15,,,,,,
14/07/2026 08:27,51632,,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,17/07/2026 10:43,Đã báo đơn vị thi công,Đã mail cảnh báo lần 2 - 17/07/2026 09:14,,,,
14/07/2026 08:27,51631,,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,14/07/2026 14:16,,,,,,
14/07/2026 08:27,51630,,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,14/07/2026 14:16,,,,,,
14/07/2026 08:29,HNI-TL/01498709,mnk001332,Metronet LT,Nguyễn Duy Thành,Đã hoàn công,14/07/2026 13:28,đã báo các đơn vị,,,,,
14/07/2026 08:31,VNP-DC/00015905,MW000021815,Megawan NT,Vũ Thế Ninh,Đang xử lý,,Đã báo đơn vị thi công,Đã mail cảnh báo lần 2 - 17/07/2026 09:14,,,,
14/07/2026 08:31,VNP-KP/00001034,MW000005947,Megawan NT,Đoàn Hải Hà,Đã hoàn công,15/07/2026 08:43,Báo HNI khôi phục,,,,,
14/07/2026 08:33,VNP-LD/00075535,mwk000snl,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Báo HNI triển khai,Đã mail cảnh báo lần 2 - 17/07/2026 09:14,,,,
14/07/2026 08:33,VNP-LD/00075538,mwk000snz,Megawan NT,Đoàn Hải Hà,Đã hoàn công,15/07/2026 13:52,Báo HNI triển khai,,,,,
14/07/2026 08:33,VNP-LD/00075539,mwk000sod,Megawan NT,Đoàn Hải Hà,Đã hoàn công,20/07/2026 08:09,Báo HNI triển khai,Đã mail cảnh báo lần 2 - 17/07/2026 09:14,,,,
14/07/2026 08:33,VNP-LD/00075540,mwk000sor,Megawan NT,Đoàn Hải Hà,Đã hoàn công,15/07/2026 13:55,Báo HNI triển khai,,,,,
14/07/2026 08:33,VNP-LD/00075541,mwk000sp3,Megawan NT,Đoàn Hải Hà,Đang xử lý,,Báo HNI triển khai,Đã mail cảnh báo lần 2 - 17/07/2026 09:14,,,,
14/07/2026 08:36,VNP-DV/00013549,gsm-halong,Fiber,Đăng Văn Minh,Đã hoàn công,15/07/2026 14:51,"GDV bán chéo Ngọc 0823135566 báo không còn acc bán chéo khi tao tác chương trình báo lỗi, đã báo lãnh đạo đơn vị xử lý",,,,,
14/07/2026 08:36,VNP-LD/00075543,tspth0251,Fiber,Ngô Thị Minh Phương,Đã hoàn công,17/07/2026 08:25,Đã chuyển yêu cầu đến VTT kt 0949569333 +0945939222 hạ tầng kh sửa chưa xong,Đã mail cảnh báo lần 1 - 16/07/2026 09:14,,,,
14/07/2026 08:36,VNP-LD/00075543,tspth0415,Fiber,Ngô Thị Minh Phương,Đã hoàn công,15/07/2026 14:55,Lh các đơn vị để thực hiện kt  0916258526 + 0913391207	,,,,,
14/07/2026 08:36,VNP-LD/00075543,tspth10248,Fiber,Ngô Thị Minh Phương,Đã hoàn công,17/07/2026 08:25,Lh các đơn vị để thực hiện kt 0912214245 + 0913283127 báo lắp chiều 16/7  kt đang lắp,Đã mail cảnh báo lần 1 - 16/07/2026 09:14,,,,
14/07/2026 09:09,VNP-TL/00067096,MW000386191,Metronet NT,Nguyễn Duy Thành,Đã hoàn công,14/07/2026 13:28,đã báo các đơn vị,,,,,
14/07/2026 09:10,VNP-LD/00075547,dia000sq5,Internet trực tiếp,Đào Anh Vũ,Đang xử lý,,THoái trả phiếu để kinh doanh nhập mã mới ,Đã mail cảnh báo lần 2 - 17/07/2026 09:14,,,,
14/07/2026 09:11,V06/LD/260714/02207,mwk000spw,Megawan LT,Đào Anh Vũ,Đang xử lý,,Chuyển SOC/ VTT thực hiện,Đã mail cảnh báo lần 2 - 17/07/2026 09:14,,,,
14/07/2026 09:31,VNP-LD/00075548,qtk000814,Kênh Thuê Riêng,Nguyễn Duy Thành,Đã hoàn công,15/07/2026 14:27,đã báo các đơn vị,,,,,
14/07/2026 09:57,TNN-TD/00235592,DI001062382,Internet trực tiếp,Vũ Thế Ninh,Đã hoàn công,17/07/2026 15:20,Đã báo đơn vị thi công,Đã mail cảnh báo lần 2 - 17/07/2026 10:14,,,,
14/07/2026 10:36,51639,,Internet trực tiếp,Đào Anh Vũ,Đang xử lý,,Chuyển VTT thực hiện,Đã mail cảnh báo lần 2 - 17/07/2026 11:14,,,,
14/07/2026 10:37,VNP-TD/00096666,005584084MEN,Metronet NT,Đào Anh Vũ,Đã hoàn công,14/07/2026 16:11,,,,,,
14/07/2026 10:38,V06/LD/260714/03373,mwk000srh,Megawan LT,Vũ Thế Ninh,Đã hoàn công,20/07/2026 08:10,KH hẹn h20/7 bàn giao,Đã mail cảnh báo lần 2 - 17/07/2026 11:14,,,,
